strategy_id,instrument,session,tp,sl,mode,account_size,account_spec,contracts,daily_profit_cap_mode,total_payouts_dollars,avg_payout_per_week,avg_payout_per_month,payouts_count,resets,failed_combines,consistency_violations,winning_days,win_rate,max_drawdown_pct,avg_trade_pnl,trades_executed,final_equity,daily_limit_hits,profit_cap_blocks,avg_daily_profit
005,NQ,NY,0.3,10.0,hold_session,50k,150k_standard,1,True,270000.0,759.2800899887513,3188.9763779527557,27,62,35,0,1000,56.2429696287964,4.08,125.29407038405911,1778,151275.0,350,409,125.29407038405911
005,NQ,NY,0.3,10.0,hold_session,50k,150k_consistency,1,False,1536000.0,3511.6598079561045,14748.971193415638,128,144,16,330,1409,64.42615454961134,4.08,869.5097654974198,2187,164235.0,350,0,869.5097654974198
005,NQ,NY,0.3,10.0,hold_session,50k,150k_consistency,1,True,324000.0,911.1361079865017,3826.771653543307,27,62,35,0,1000,56.2429696287964,4.08,125.29407038405911,1778,151275.0,350,409,125.29407038405911
004,NQ,NY,0.5,8.0,hold_session,50k,50k_standard,1,False,712000.0,1834.1061308603812,7703.245749613601,178,194,16,368,1363,70.22153529108706,5.199017199017199,1155.3757267976744,1941,50000.0,596,0,1155.3757267976744
004,NQ,NY,0.5,8.0,hold_session,50k,50k_standard,1,True,32000.0,144.79638009049773,608.1447963800905,8,61,53,0,527,47.69230769230769,5.2907956009115225,-58.53910795087257,1105,49365.0,596,836,-58.53910795087257
004,NQ,NY,0.5,8.0,hold_session,50k,50k_consistency,1,False,1116000.0,2874.806800618238,12074.188562596599,186,202,16,863,1363,70.22153529108706,5.199017199017199,1155.3757267976744,1941,50000.0,596,0,1155.3757267976744
004,NQ,NY,0.5,8.0,hold_session,50k,50k_consistency,1,True,48000.0,217.1945701357466,912.2171945701357,8,61,53,0,527,47.69230769230769,5.2907956009115225,-58.53910795087257,1105,49365.0,596,836,-58.53910795087257
004,NQ,NY,0.5,8.0,hold_session,50k,150k_standard,1,False,1240000.0,2823.315118397086,11857.92349726776,124,139,15,267,1363,62.06739526411658,3.8846115388461153,849.619763205829,2196,154430.71428571426,341,0,849.619763205829
004,NQ,NY,0.5,8.0,hold_session,50k,150k_standard,1,True,220000.0,617.630544637844,2594.0482874789445,22,54,32,0,948,53.228523301516006,4.103387381602183,85.30320044918592,1781,147605.71428571426,341,415,85.30320044918592
004,NQ,NY,0.5,8.0,hold_session,50k,150k_consistency,1,False,1524000.0,3469.945355191257,14573.77049180328,127,142,15,333,1363,62.06739526411658,3.8846115388461153,849.619763205829,2196,165645.71428571426,341,0,849.619763205829
004,NQ,NY,0.5,8.0,hold_session,50k,150k_consistency,1,True,264000.0,741.1566535654127,3112.857944974733,22,54,32,0,948,53.228523301516006,4.103387381602183,85.30320044918592,1781,147605.71428571426,341,415,85.30320044918592
004,NQ,NY,0.7,10.0,hold_session,50k,50k_standard,1,False,712000.0,1830.3341902313625,7687.403598971722,178,193,15,424,1367,70.2827763496144,5.554285714285681,1155.3268453911128,1945,50000.0,592,0,1155.3268453911128
004,NQ,NY,0.7,10.0,hold_session,50k,50k_standard,1,True,24000.0,108.499095840868,455.6962025316456,6,59,53,0,528,47.739602169981914,5.82,-59.52467062774474,1106,49365.0,592,839,-59.52467062774474
004,NQ,NY,0.7,10.0,hold_session,50k,50k_consistency,1,False,1110000.0,2853.4704370179948,11984.575835475578,185,200,15,901,1367,70.2827763496144,5.554285714285681,1155.3268453911128,1945,50000.0,592,0,1155.3268453911128
004,NQ,NY,0.7,10.0,hold_session,50k,50k_consistency,1,True,36000.0,162.748643761302,683.5443037974684,6,59,53,0,528,47.739602169981914,5.82,-59.52467062774474,1106,49365.0,592,839,-59.52467062774474
004,NQ,NY,0.7,10.0,hold_session,50k,150k_standard,1,False,1230000.0,2806.9374714742125,11789.137380191694,123,141,18,223,1367,62.39160200821543,3.8426263116721966,858.6799895677121,2191,165332.14285714284,346,0,858.6799895677121
004,NQ,NY,0.7,10.0,hold_session,50k,150k_standard,1,True,230000.0,647.887323943662,2721.1267605633802,23,57,34,0,951,53.5774647887324,4.103387381602183,93.0832997987928,1775,147292.14285714284,346,416,93.0832997987928
004,NQ,NY,0.7,10.0,hold_session,50k,150k_consistency,1,False,1512000.0,3450.479233226837,14492.012779552717,126,144,18,332,1367,62.39160200821543,3.8426263116721966,858.6799895677121,2191,165332.14285714284,346,0,858.6799895677121
004,NQ,NY,0.7,10.0,hold_session,50k,150k_consistency,1,True,276000.0,777.4647887323944,3265.3521126760565,23,57,34,0,951,53.5774647887324,4.103387381602183,93.0832997987928,1775,147292.14285714284,346,416,93.0832997987928
057,NQ,NY,1.5,10.0,hold_day,50k,50k_standard,1,False,704000.0,1823.8341968911918,7660.103626943006,176,189,13,413,1362,70.56994818652849,4.6,1181.4633604737232,1930,50000.0,607,0,1181.4633604737232
057,NQ,NY,1.5,10.0,hold_day,50k,50k_standard,1,True,24000.0,110.09174311926606,462.38532110091745,6,59,53,0,522,47.88990825688074,5.734838645219303,-56.49148099606812,1090,49300.0,607,840,-56.49148099606812
057,NQ,NY,1.5,10.0,hold_day,50k,50k_consistency,1,False,1098000.0,2844.559585492228,11947.150259067359,183,196,13,893,1362,70.56994818652849,4.357216640060099,1181.4633604737232,1930,50000.0,607,0,1181.4633604737232
057,NQ,NY,1.5,10.0,hold_day,50k,50k_consistency,1,True,36000.0,165.13761467889907,693.5779816513761,6,59,53,0,522,47.88990825688074,5.734838645219303,-56.49148099606812,1090,49300.0,607,840,-56.49148099606812
057,NQ,NY,1.5,10.0,hold_day,50k,150k_standard,1,False,1240000.0,2845.3418999541072,11950.435979807251,124,145,21,242,1362,62.505736576411195,3.7184527466841764,875.4284403068248,2179,148815.0,358,0,875.4284403068248
057,NQ,NY,1.5,10.0,hold_day,50k,150k_standard,1,True,240000.0,683.371298405467,2870.159453302961,24,60,36,0,939,53.473804100227795,4.140719397713558,88.33062154246664,1756,146122.14285714284,358,423,88.33062154246664
057,NQ,NY,1.5,10.0,hold_day,50k,150k_consistency,1,False,1488000.0,3414.410279944929,14340.523175768702,124,145,21,377,1362,62.505736576411195,3.7184527466841764,875.4284403068248,2179,157547.14285714284,358,0,875.4284403068248
057,NQ,NY,1.5,10.0,hold_day,50k,150k_consistency,1,True,288000.0,820.0455580865604,3444.1913439635537,24,60,36,0,939,53.473804100227795,4.140719397713558,88.33062154246664,1756,146122.14285714284,358,423,88.33062154246664
004,NQ,NY,0.3,10.0,hold_day,50k,50k_standard,1,False,720000.0,1848.9984591679508,7765.793528505394,180,193,13,435,1374,70.57010785824345,5.169025157232705,1160.4270305965222,1947,50000.0,590,0,1160.4270305965222
004,NQ,NY,0.3,10.0,hold_day,50k,50k_standard,1,True,24000.0,108.499095840868,455.6962025316456,6,57,51,0,533,48.19168173598553,5.5,-52.63433221389819,1106,49365.0,590,841,-52.63433221389819
004,NQ,NY,0.3,10.0,hold_day,50k,50k_consistency,1,False,1134000.0,2912.1725731895226,12231.124807395994,189,202,13,909,1374,70.57010785824345,5.169025157232705,1160.4270305965222,1947,50000.0,590,0,1160.4270305965222
004,NQ,NY,0.3,10.0,hold_day,50k,50k_consistency,1,True,36000.0,162.748643761302,683.5443037974684,6,57,51,0,533,48.19168173598553,5.5,-52.63433221389819,1106,49365.0,590,841,-52.63433221389819
004,NQ,NY,0.3,10.0,hold_day,50k,150k_standard,1,False,1230000.0,2803.09936189608,11773.017319963536,123,141,18,223,1374,62.6253418413856,3.907950326462681,862.1509962234666,2194,148815.0,343,0,862.1509962234666
004,NQ,NY,0.3,10.0,hold_day,50k,150k_standard,1,True,230000.0,647.1581316826112,2718.064153066967,23,58,35,0,957,53.85481148002251,3.855748886853823,96.62874829166334,1777,148880.0,343,417,96.62874829166334
004,NQ,NY,0.3,10.0,hold_day,50k,150k_consistency,1,False,1536000.0,3500.4557885141294,14701.914311759343,128,146,18,316,1374,62.6253418413856,3.907950326462681,862.1509962234666,2194,148815.0,343,0,862.1509962234666
004,NQ,NY,0.3,10.0,hold_day,50k,150k_consistency,1,True,276000.0,776.5897580191335,3261.67698368036,23,58,35,0,957,53.85481148002251,3.855748886853823,96.62874829166334,1777,148880.0,343,417,96.62874829166334
009,NQ,London,0.7,10.0,hold_day,50k,50k_standard,1,False,620000.0,1705.170517051705,7161.716171617162,155,170,15,556,1242,68.31683168316832,5.14858524100667,1236.7990727644194,1818,61335.0,737,0,1236.7990727644194
009,NQ,London,0.7,10.0,hold_day,50k,50k_standard,1,True,4000.0,19.53125,82.03125,1,61,60,0,448,43.75,5.57705666368959,-91.6741071428571,1024,48150.0,737,794,-91.6741071428571
009,NQ,London,0.7,10.0,hold_day,50k,50k_consistency,1,False,954000.0,2623.762376237624,11019.80198019802,159,174,15,1074,1242,68.31683168316832,5.14858524100667,1236.7990727644194,1818,50420.0,737,0,1236.7990727644194
009,NQ,London,0.7,10.0,hold_day,50k,50k_consistency,1,True,6000.0,29.296875,123.046875,1,61,60,0,448,43.75,5.57705666368959,-91.6741071428571,1024,48150.0,737,794,-91.6741071428571
009,NQ,London,0.7,10.0,hold_day,50k,150k_standard,1,False,1090000.0,2615.1631477927062,10983.685220729367,109,132,23,314,1242,59.59692898272553,3.833466816892237,890.7818069646285,2084,150420.0,471,0,890.7818069646285
009,NQ,London,0.7,10.0,hold_day,50k,150k_standard,1,True,180000.0,533.8078291814946,2241.9928825622774,18,63,45,0,844,50.05931198102017,4.166666666666666,38.41001525165224,1686,158200.0,471,398,38.41001525165224
009,NQ,London,0.7,10.0,hold_day,50k,150k_consistency,1,False,1332000.0,3195.7773512476006,13422.264875239924,111,134,23,464,1242,59.59692898272553,3.833466816892237,890.7818069646285,2084,155405.0,471,0,890.7818069646285
009,NQ,London,0.7,10.0,hold_day,50k,150k_consistency,1,True,216000.0,640.5693950177936,2690.3914590747327,18,63,45,0,844,50.05931198102017,4.166666666666666,38.41001525165224,1686,158200.0,471,398,38.41001525165224
004,NQ,NY,0.3,6.0,hold_day,50k,50k_standard,1,False,712000.0,1826.5777321703438,7671.626475115444,178,193,15,404,1365,70.03591585428424,5.199017199017199,1152.428351535586,1949,50000.0,588,0,1152.428351535586
004,NQ,NY,0.3,6.0,hold_day,50k,50k_standard,1,True,24000.0,107.9136690647482,453.23741007194246,6,57,51,0,528,47.482014388489205,5.719932241671392,-56.652106885919856,1112,50205.0,588,837,-56.652106885919856
004,NQ,NY,0.3,6.0,hold_day,50k,50k_consistency,1,False,1110000.0,2847.6141611082608,11959.979476654695,185,200,15,947,1365,70.03591585428424,5.199017199017199,1152.428351535586,1949,50000.0,588,0,1152.428351535586
004,NQ,NY,0.3,6.0,hold_day,50k,50k_consistency,1,True,36000.0,161.8705035971223,679.8561151079138,6,57,51,0,528,47.482014388489205,5.719932241671392,-56.652106885919856,1112,50205.0,588,837,-56.652106885919856
004,NQ,NY,0.3,6.0,hold_day,50k,150k_standard,1,False,1220000.0,2773.9881764438383,11650.75034106412,122,140,18,216,1365,62.07366984993179,3.8514920194309505,854.3263171571492,2199,155705.0,338,0,854.3263171571492
004,NQ,NY,0.3,6.0,hold_day,50k,150k_standard,1,True,220000.0,616.5919282511211,2589.6860986547085,22,58,36,0,950,53.25112107623319,4.049339993860403,91.99191223574628,1784,150475.0,338,415,91.99191223574628
004,NQ,NY,0.3,6.0,hold_day,50k,150k_consistency,1,False,1536000.0,3492.496589358799,14668.485675306958,128,146,18,303,1365,62.07366984993179,3.8514920194309505,854.3263171571492,2199,155705.0,338,0,854.3263171571492
004,NQ,NY,0.3,6.0,hold_day,50k,150k_consistency,1,True,264000.0,739.9103139013453,3107.6233183856502,22,58,36,0,950,53.25112107623319,4.049339993860403,91.99191223574628,1784,150475.0,338,415,91.99191223574628
005,NQ,NY,0.5,8.0,hold_session,50k,50k_standard,1,False,724000.0,1870.8010335917313,7857.364341085272,181,193,12,411,1404,72.55813953488372,5.172413793103448,1165.608711701735,1935,65825.0,602,0,1165.608711701735
005,NQ,NY,0.5,8.0,hold_session,50k,50k_standard,1,True,36000.0,164.3835616438356,690.4109589041095,9,53,44,0,564,51.50684931506849,5.64046938171778,-31.075016307892938,1095,50380.0,602,840,-31.075016307892938
005,NQ,NY,0.5,8.0,hold_session,50k,50k_consistency,1,False,1122000.0,2899.2248062015506,12176.744186046511,187,199,12,898,1404,72.55813953488372,5.172413793103448,1165.608711701735,1935,56825.0,602,0,1165.608711701735
005,NQ,NY,0.5,8.0,hold_session,50k,50k_consistency,1,True,54000.0,246.57534246575344,1035.6164383561643,9,53,44,0,564,51.50684931506849,5.64046938171778,-31.075016307892938,1095,50380.0,602,840,-31.075016307892938
005,NQ,NY,0.5,8.0,hold_session,50k,150k_standard,1,False,1270000.0,2904.8490393412626,12200.365965233303,127,143,16,208,1404,64.22689844464776,3.91428571428572,864.9545811005098,2186,159085.71428571426,351,0,864.9545811005098
005,NQ,NY,0.5,8.0,hold_session,50k,150k_standard,1,True,270000.0,759.7073719752392,3190.7709622960047,27,63,36,0,995,55.993247045582436,3.9247619047618936,119.27164563067775,1777,149635.0,351,409,119.27164563067775
005,NQ,NY,0.5,8.0,hold_session,50k,150k_consistency,1,False,1560000.0,3568.1610247026533,14986.276303751143,130,146,16,332,1404,64.22689844464776,3.91428571428572,864.9545811005098,2186,162960.71428571426,351,0,864.9545811005098
005,NQ,NY,0.5,8.0,hold_session,50k,150k_consistency,1,True,324000.0,911.6488463702871,3828.9251547552053,27,63,36,0,995,55.993247045582436,3.9247619047618936,119.27164563067775,1777,149635.0,351,409,119.27164563067775
005,NQ,NY,0.3,6.0,hold_session,50k,50k_standard,1,False,724000.0,1864.0576725025749,7829.042224510813,181,197,16,379,1402,72.1936148300721,5.172413793103448,1158.756068853906,1942,65825.0,595,0,1158.756068853906
005,NQ,NY,0.3,6.0,hold_session,50k,50k_standard,1,True,32000.0,145.32243415077204,610.3542234332425,8,55,47,0,561,50.95367847411444,5.685419968304279,-36.10873232126645,1101,49705.0,595,841,-36.10873232126645
005,NQ,NY,0.3,6.0,hold_session,50k,50k_consistency,1,False,1134000.0,2919.6704428424305,12262.615859938207,189,205,16,867,1402,72.1936148300721,5.172413793103448,1158.756068853906,1942,56825.0,595,0,1158.756068853906
005,NQ,NY,0.3,6.0,hold_session,50k,50k_consistency,1,True,48000.0,217.98365122615806,915.5313351498637,8,55,47,0,561,50.95367847411444,5.685419968304279,-36.10873232126645,1101,49705.0,595,841,-36.10873232126645
005,NQ,NY,0.3,6.0,hold_session,50k,150k_standard,1,False,1260000.0,2868.8524590163934,12049.180327868853,126,144,18,217,1402,63.84335154826958,3.8590476190476135,855.7292479833463,2196,160360.0,341,0,855.7292479833463
005,NQ,NY,0.3,6.0,hold_session,50k,150k_standard,1,True,260000.0,727.069351230425,3053.6912751677855,26,61,35,0,994,55.59284116331096,3.8590476190476135,113.72003835091076,1788,150391.42857142855,341,408,113.72003835091076
005,NQ,NY,0.3,6.0,hold_session,50k,150k_consistency,1,False,1536000.0,3497.2677595628415,14688.524590163935,128,146,18,334,1402,63.84335154826958,3.8590476190476135,855.7292479833463,2196,164235.0,341,0,855.7292479833463
005,NQ,NY,0.3,6.0,hold_session,50k,150k_consistency,1,True,312000.0,872.48322147651,3664.4295302013425,26,61,35,0,994,55.59284116331096,3.8590476190476135,113.72003835091076,1788,150391.42857142855,341,408,113.72003835091076
005,NQ,NY,0.5,10.0,hold_session,50k,50k_standard,1,False,724000.0,1868.8693856479092,7849.251419721219,181,192,11,427,1407,72.63810015487869,5.172413793103448,1165.374658898149,1937,65825.0,600,0,1165.374658898149
005,NQ,NY,0.5,10.0,hold_session,50k,50k_standard,1,True,36000.0,164.3835616438356,690.4109589041095,9,53,44,0,565,51.598173515981735,5.64046938171778,-31.643183300717556,1095,50380.0,600,842,-31.643183300717556
005,NQ,NY,0.5,10.0,hold_session,50k,50k_consistency,1,False,1128000.0,2911.719153329892,12229.220443985545,188,199,11,916,1407,72.63810015487869,5.172413793103448,1165.374658898149,1937,56825.0,600,0,1165.374658898149
005,NQ,NY,0.5,10.0,hold_session,50k,50k_consistency,1,True,54000.0,246.57534246575344,1035.6164383561643,9,53,44,0,565,51.598173515981735,5.64046938171778,-31.643183300717556,1095,50380.0,600,842,-31.643183300717556
005,NQ,NY,0.5,10.0,hold_session,50k,150k_standard,1,False,1260000.0,2883.295194508009,12109.839816933638,126,142,16,237,1407,64.39359267734554,4.08,867.3837855508336,2185,158772.14285714284,352,0,867.3837855508336
005,NQ,NY,0.5,10.0,hold_session,50k,150k_standard,1,True,260000.0,731.981981981982,3074.3243243243246,26,62,36,0,998,56.19369369369369,4.08,121.84041184041183,1776,149635.0,352,409,121.84041184041183
005,NQ,NY,0.5,10.0,hold_session,50k,150k_consistency,1,False,1536000.0,3514.8741418764303,14762.471395881006,128,144,16,333,1407,64.39359267734554,4.08,867.3837855508336,2185,162647.14285714284,352,0,867.3837855508336
005,NQ,NY,0.5,10.0,hold_session,50k,150k_consistency,1,True,312000.0,878.3783783783784,3689.189189189189,26,62,36,0,998,56.19369369369369,4.08,121.84041184041183,1776,149635.0,352,409,121.84041184041183
057,NQ,NY,1.5,6.0,hold_session,50k,50k_standard,1,False,680000.0,1754.3859649122805,7368.421052631578,170,183,13,433,1332,68.73065015479877,4.642857142857145,1149.1994692613887,1938,50000.0,599,0,1149.1994692613887
057,NQ,NY,1.5,6.0,hold_session,50k,50k_standard,1,True,24000.0,108.01080108010801,453.64536453645366,6,66,60,0,505,45.45454545454545,5.838571428571449,-80.09129484377031,1111,48339.285714285725,599,827,-80.09129484377031
057,NQ,NY,1.5,6.0,hold_session,50k,50k_consistency,1,False,1050000.0,2708.9783281733744,11377.708978328172,175,188,13,847,1332,68.73065015479877,4.642857142857145,1149.1994692613887,1938,50000.0,599,0,1149.1994692613887
057,NQ,NY,1.5,6.0,hold_session,50k,50k_consistency,1,True,36000.0,162.01620162016204,680.4680468046805,6,66,60,0,505,45.45454545454545,5.838571428571449,-80.09129484377031,1111,48339.285714285725,599,827,-80.09129484377031
057,NQ,NY,1.5,6.0,hold_session,50k,150k_standard,1,False,1200000.0,2714.9321266968327,11402.714932126697,120,144,24,239,1332,60.27149321266968,3.9664999953958175,826.3190045248865,2210,158174.28571428574,327,0,826.3190045248865
057,NQ,NY,1.5,6.0,hold_session,50k,150k_standard,1,True,210000.0,585.6107083100948,2459.5649749023983,21,64,43,0,915,51.03179029559398,4.079903147699791,50.83658672615701,1793,148344.28571428574,327,417,50.83658672615701
057,NQ,NY,1.5,6.0,hold_session,50k,150k_consistency,1,False,1464000.0,3312.2171945701357,13911.31221719457,122,146,24,365,1332,60.27149321266968,3.9664999953958175,826.3190045248865,2210,158174.28571428574,327,0,826.3190045248865
057,NQ,NY,1.5,6.0,hold_session,50k,150k_consistency,1,True,252000.0,702.7328499721137,2951.477969882878,21,64,43,0,915,51.03179029559398,4.079903147699791,50.83658672615701,1793,148344.28571428574,327,417,50.83658672615701
005,NQ,NY,0.3,8.0,hold_session,50k,50k_standard,1,False,728000.0,1876.2886597938145,7880.412371134021,182,195,13,393,1407,72.52577319587628,5.172413793103448,1164.7172312223859,1940,65825.0,597,0,1164.7172312223859
005,NQ,NY,0.3,8.0,hold_session,50k,50k_standard,1,True,32000.0,145.85232452142205,612.5797629899727,8,53,45,0,564,51.412944393801276,5.64046938171778,-31.9859356687068,1097,50380.0,597,843,-31.9859356687068
005,NQ,NY,0.3,8.0,hold_session,50k,50k_consistency,1,False,1140000.0,2938.144329896907,12340.20618556701,190,203,13,870,1407,72.52577319587628,5.172413793103448,1164.7172312223859,1940,56825.0,597,0,1164.7172312223859
005,NQ,NY,0.3,8.0,hold_session,50k,50k_consistency,1,True,48000.0,218.7784867821331,918.8696444849589,8,53,45,0,564,51.412944393801276,5.64046938171778,-31.9859356687068,1097,50380.0,597,843,-31.9859356687068
005,NQ,NY,0.3,8.0,hold_session,50k,150k_standard,1,False,1260000.0,2881.9762122598354,12104.300091491308,126,143,17,217,1407,64.36413540713633,3.91428571428572,870.028100901843,2186,160360.0,351,0,870.028100901843
005,NQ,NY,0.3,8.0,hold_session,50k,150k_standard,1,True,270000.0,759.7073719752392,3190.7709622960047,27,62,35,0,998,56.16207090602139,3.91428571428572,125.51290296647647,1777,151275.0,351,409,125.51290296647647
005,NQ,NY,0.3,8.0,hold_session,50k,150k_consistency,1,False,1548000.0,3540.7136322049405,14870.997255260749,129,146,17,345,1407,64.36413540713633,3.91428571428572,870.028100901843,2186,164235.0,351,0,870.028100901843
005,NQ,NY,0.3,8.0,hold_session,50k,150k_consistency,1,True,324000.0,911.6488463702871,3828.9251547552053,27,62,35,0,998,56.16207090602139,3.91428571428572,125.51290296647647,1777,151275.0,351,409,125.51290296647647
003,NQ,NY,0.7,4.0,hold_session,50k,50k_standard,1,False,688000.0,1765.9137577002052,7416.837782340863,172,184,12,424,1341,68.83983572895276,4.91,1148.5017600469346,1948,66192.85714285717,589,0,1148.5017600469346
003,NQ,NY,0.7,4.0,hold_session,50k,50k_standard,1,True,24000.0,107.43061772605192,451.2085944494181,6,67,61,0,510,45.65801253357207,5.273088381330685,-76.8787568742806,1117,50000.0,589,831,-76.8787568742806
003,NQ,NY,0.7,4.0,hold_session,50k,50k_consistency,1,False,1074000.0,2756.6735112936344,11578.028747433265,179,191,12,863,1341,68.83983572895276,5.394704985972037,1148.5017600469346,1948,63442.857142857174,589,0,1148.5017600469346
003,NQ,NY,0.7,4.0,hold_session,50k,50k_consistency,1,True,36000.0,161.14592658907787,676.8128916741272,6,67,61,0,510,45.65801253357207,5.273088381330685,-76.8787568742806,1117,50000.0,589,831,-76.8787568742806
003,NQ,NY,0.7,4.0,hold_session,50k,150k_standard,1,False,1220000.0,2751.4659449706814,11556.156968876861,122,140,18,263,1341,60.487144790257105,3.4438095238095072,831.6151169534121,2217,153837.85714285716,320,0,831.6151169534121
003,NQ,NY,0.7,4.0,hold_session,50k,150k_standard,1,True,200000.0,556.792873051225,2338.530066815145,20,61,41,0,920,51.224944320712694,3.97961792745734,56.350620426344236,1796,146912.85714285716,320,421,56.350620426344236
003,NQ,NY,0.7,4.0,hold_session,50k,150k_consistency,1,False,1500000.0,3382.9499323410014,14208.389715832205,125,143,18,384,1341,60.487144790257105,3.4438095238095072,831.6151169534121,2217,159922.85714285716,320,0,831.6151169534121
003,NQ,NY,0.7,4.0,hold_session,50k,150k_consistency,1,True,240000.0,668.15144766147,2806.236080178174,20,61,41,0,920,51.224944320712694,3.97961792745734,56.350620426344236,1796,146912.85714285716,320,421,56.350620426344236
005,NQ,NY,0.7,10.0,hold_day,50k,50k_standard,1,False,720000.0,1860.4651162790697,7813.9534883720935,180,191,11,424,1402,72.45478036175712,4.87,1161.5241786637137,1935,65825.0,602,0,1161.5241786637137
005,NQ,NY,0.7,10.0,hold_day,50k,50k_standard,1,True,40000.0,182.31540565177758,765.7247037374658,10,55,45,0,564,51.412944393801276,5.64046938171778,-31.167469722620137,1097,50380.0,602,838,-31.167469722620137
005,NQ,NY,0.7,10.0,hold_day,50k,50k_consistency,1,False,1128000.0,2914.7286821705425,12241.86046511628,188,199,11,888,1402,72.45478036175712,4.7266788356230185,1161.5241786637137,1935,56825.0,602,0,1161.5241786637137
005,NQ,NY,0.7,10.0,hold_day,50k,50k_consistency,1,True,60000.0,273.47310847766636,1148.5870556061986,10,55,45,0,564,51.412944393801276,5.64046938171778,-31.167469722620137,1097,50380.0,602,838,-31.167469722620137
005,NQ,NY,0.7,10.0,hold_day,50k,150k_standard,1,False,1260000.0,2881.9762122598354,12104.300091491308,126,142,16,228,1402,64.13540713632206,4.08,860.4940530649588,2186,158772.14285714284,351,0,860.4940530649588
005,NQ,NY,0.7,10.0,hold_day,50k,150k_standard,1,True,260000.0,731.1586051743532,3070.8661417322833,26,62,36,0,994,55.90551181102362,4.08,116.38920134983124,1778,149635.0,351,408,116.38920134983124
005,NQ,NY,0.7,10.0,hold_day,50k,150k_consistency,1,False,1524000.0,3485.8188472095153,14640.439158279962,127,143,16,328,1402,64.13540713632206,4.08,860.4940530649588,2186,158772.14285714284,351,0,860.4940530649588
005,NQ,NY,0.7,10.0,hold_day,50k,150k_consistency,1,True,312000.0,877.3903262092238,3685.03937007874,26,62,36,0,994,55.90551181102362,4.08,116.38920134983124,1778,149635.0,351,408,116.38920134983124
005,NQ,NY,0.5,10.0,hold_day,50k,50k_standard,1,False,724000.0,1868.8693856479092,7849.251419721219,181,192,11,436,1404,72.48322147651007,4.87,1163.2631462497236,1937,65825.0,600,0,1163.2631462497236
005,NQ,NY,0.5,10.0,hold_day,50k,50k_standard,1,True,40000.0,182.31540565177758,765.7247037374658,10,55,45,0,564,51.412944393801276,5.64046938171778,-30.660242219038945,1097,50380.0,600,840,-30.660242219038945
005,NQ,NY,0.5,10.0,hold_day,50k,50k_consistency,1,False,1128000.0,2911.719153329892,12229.220443985545,188,199,11,906,1404,72.48322147651007,4.7266788356230185,1163.2631462497236,1937,56825.0,600,0,1163.2631462497236
005,NQ,NY,0.5,10.0,hold_day,50k,50k_consistency,1,True,60000.0,273.47310847766636,1148.5870556061986,10,55,45,0,564,51.412944393801276,5.64046938171778,-30.660242219038945,1097,50380.0,600,840,-30.660242219038945
005,NQ,NY,0.5,10.0,hold_day,50k,150k_standard,1,False,1270000.0,2908.8410444342644,12217.132386623913,127,143,16,225,1404,64.31516262024736,4.08,867.876120672731,2183,158772.14285714284,354,0,867.876120672731
005,NQ,NY,0.5,10.0,hold_day,50k,150k_standard,1,True,270000.0,760.9921082299887,3196.1668545659522,27,63,36,0,995,56.08793686583991,4.08,122.0566918988565,1774,149635.0,354,409,122.0566918988565
005,NQ,NY,0.5,10.0,hold_day,50k,150k_consistency,1,False,1548000.0,3545.5794777828673,14891.433806688045,129,145,16,325,1404,64.31516262024736,4.08,867.876120672731,2183,162647.14285714284,354,0,867.876120672731
005,NQ,NY,0.5,10.0,hold_day,50k,150k_consistency,1,True,324000.0,913.1905298759864,3835.400225479143,27,63,36,0,995,56.08793686583991,4.08,122.0566918988565,1774,149635.0,354,409,122.0566918988565
005,NQ,NY,0.3,8.0,hold_day,50k,50k_standard,1,False,720000.0,1855.6701030927834,7793.81443298969,180,193,13,409,1404,72.37113402061856,5.088571428571377,1162.6089837997056,1940,65825.0,597,0,1162.6089837997056
005,NQ,NY,0.3,8.0,hold_day,50k,50k_standard,1,True,36000.0,163.7852593266606,687.8980891719744,9,55,46,0,563,51.228389444949954,5.64046938171778,-31.004159625633633,1099,50380.0,597,841,-31.004159625633633
005,NQ,NY,0.3,8.0,hold_day,50k,50k_consistency,1,False,1134000.0,2922.680412371134,12275.257731958764,189,202,13,874,1404,72.37113402061856,5.088571428571377,1162.6089837997056,1940,56825.0,597,0,1162.6089837997056
005,NQ,NY,0.3,8.0,hold_day,50k,50k_consistency,1,True,54000.0,245.6778889899909,1031.8471337579617,9,55,46,0,563,51.228389444949954,5.64046938171778,-31.004159625633633,1099,50380.0,597,841,-31.004159625633633
005,NQ,NY,0.3,8.0,hold_day,50k,150k_standard,1,False,1260000.0,2884.6153846153848,12115.384615384615,126,143,17,215,1404,64.28571428571429,3.91428571428572,870.5226321297752,2184,160360.0,353,0,870.5226321297752
005,NQ,NY,0.3,8.0,hold_day,50k,150k_standard,1,True,270000.0,760.5633802816901,3194.366197183099,27,62,35,0,995,56.056338028169016,4.055489180937209,125.7331991951711,1775,151275.0,353,409,125.7331991951711
005,NQ,NY,0.3,8.0,hold_day,50k,150k_consistency,1,False,1560000.0,3571.4285714285716,15000.0,130,147,17,344,1404,64.28571428571429,3.91428571428572,870.5226321297752,2184,164235.0,353,0,870.5226321297752
